likes,talking_about_count,created_at
2876760,44118,2013-09-29 00:01:05 +0000
2879890,40982,2013-09-30 00:00:53 +0000
2882743,40149,2013-10-01 00:01:04 +0000
2885334,40682,2013-10-02 00:00:59 +0000
2888523,37116,2013-10-03 00:01:17 +0000
2891312,37539,2013-10-04 00:01:20 +0000
2894149,37209,2013-10-05 00:00:47 +0000
2896868,36693,2013-10-06 00:00:47 +0000
2899568,38212,2013-10-07 00:01:04 +0000
2902078,38456,2013-10-08 00:01:00 +0000
2904825,38133,2013-10-09 00:00:59 +0000
2907912,37388,2013-10-10 00:01:02 +0000
2911125,35631,2013-10-11 00:00:38 +0000
2914579,34477,2013-10-12 00:00:39 +0000
2917607,35846,2013-10-13 00:01:08 +0000
2920639,35891,2013-10-14 00:01:11 +0000
2923331,35852,2013-10-15 00:01:01 +0000
2926324,36206,2013-10-16 00:01:00 +0000
2929540,39396,2013-10-17 00:00:41 +0000
2933263,39396,2013-10-18 00:01:02 +0000
2937212,40646,2013-10-19 00:00:46 +0000
2940656,52431,2013-10-20 00:00:39 +0000
2944072,58006,2013-10-21 00:00:45 +0000
2946862,62559,2013-10-22 00:01:33 +0000
2949989,63711,2013-10-23 00:00:57 +0000
2953055,61481,2013-10-24 00:00:44 +0000
2955805,62743,2013-10-25 00:01:17 +0000
3080810,64163,2013-10-26 00:01:08 +0000
