likes,talking_about_count,created_at
26265897,561895,2013-01-30 00:01:11 +0000
26266550,544246,2013-01-31 00:00:55 +0000
26266286,544246,2013-02-01 00:00:53 +0000
26265516,548914,2013-02-02 00:01:06 +0000
26269550,505435,2013-02-03 00:00:49 +0000
26310008,505435,2013-02-04 00:01:11 +0000
26343468,512793,2013-02-05 00:00:51 +0000
26364981,553672,2013-02-06 00:00:50 +0000
26400743,553672,2013-02-07 00:00:53 +0000
26428833,643936,2013-02-08 00:00:55 +0000
26465726,643936,2013-02-09 00:00:45 +0000
26505043,718982,2013-02-10 00:00:45 +0000
26542294,729328,2013-02-11 00:01:00 +0000
26573013,810018,2013-02-12 00:00:44 +0000
26601919,707816,2013-02-13 00:00:49 +0000
26630467,700652,2013-02-14 00:01:06 +0000
26654033,688454,2013-02-15 00:01:10 +0000
26684532,731696,2013-02-16 00:01:05 +0000
26723762,804973,2013-02-17 00:00:53 +0000
26762528,804973,2013-02-18 00:01:01 +0000
26800688,804973,2013-02-19 00:00:50 +0000
26835328,804973,2013-02-20 00:00:52 +0000
26869845,760135,2013-02-21 00:00:52 +0000
26901549,760135,2013-02-22 00:00:53 +0000
26930828,760135,2013-02-23 00:00:52 +0000
26965991,717726,2013-02-24 00:00:47 +0000
27002375,709341,2013-02-25 00:00:52 +0000
27032189,662257,2013-02-26 00:00:49 +0000
27065200,662257,2013-02-27 00:00:47 +0000
27102267,644843,2013-02-28 00:00:51 +0000
27135301,644843,2013-03-01 00:00:52 +0000
27157055,644843,2013-03-02 00:00:56 +0000
27196557,650926,2013-03-03 00:01:00 +0000
27230227,606618,2013-03-04 00:00:49 +0000
27257254,617159,2013-03-05 00:00:56 +0000
27287988,678705,2013-03-06 00:00:47 +0000
27311845,686962,2013-03-07 00:00:39 +0000
27335283,635095,2013-03-08 00:00:34 +0000
27360251,622666,2013-03-09 00:00:38 +0000
27389725,632411,2013-03-10 00:00:41 +0000
27418039,647297,2013-03-11 00:00:37 +0000
27444686,591778,2013-03-12 00:00:39 +0000
27470627,591778,2013-03-13 00:00:55 +0000
27491790,591778,2013-03-14 00:00:38 +0000
27517800,591778,2013-03-15 00:00:39 +0000
27546951,598784,2013-03-16 00:00:51 +0000
27577844,586350,2013-03-17 00:00:52 +0000
27607576,592754,2013-03-18 00:00:56 +0000
27633482,592754,2013-03-19 00:00:37 +0000
27656460,585809,2013-03-20 00:00:54 +0000
27681988,560951,2013-03-21 00:00:50 +0000
27706300,573705,2013-03-22 00:00:48 +0000
27731487,583919,2013-03-23 00:00:30 +0000
27758185,633793,2013-03-24 00:00:43 +0000
27787487,712868,2013-03-25 00:00:36 +0000
27817882,706089,2013-03-26 00:00:32 +0000
27855180,712228,2013-03-27 00:00:58 +0000
27889146,712228,2013-03-28 00:00:32 +0000
27922360,712228,2013-03-29 00:00:49 +0000
27956776,712228,2013-03-30 00:00:47 +0000
27989825,747551,2013-03-31 00:00:33 +0000
28024618,747551,2013-04-01 00:00:28 +0000
28053761,792075,2013-04-02 00:00:35 +0000
28086126,792075,2013-04-03 00:00:31 +0000
28116381,820877,2013-04-04 00:00:46 +0000
28143539,826998,2013-04-05 00:00:34 +0000
28163117,803827,2013-04-06 00:00:47 +0000
28181759,803827,2013-04-07 00:00:30 +0000
28205561,741672,2013-04-08 00:00:37 +0000
28232009,528592,2013-04-09 00:00:51 +0000
28259151,498020,2013-04-10 00:00:51 +0000
28288063,498020,2013-04-11 00:00:33 +0000
28313174,446524,2013-04-12 00:00:33 +0000
28343593,440287,2013-04-13 00:00:50 +0000
28375395,440287,2013-04-14 00:00:48 +0000
28409453,431888,2013-04-15 00:00:34 +0000
28427420,489303,2013-04-16 00:00:36 +0000
28442824,541077,2013-04-17 00:00:31 +0000
28459338,546302,2013-04-18 00:00:51 +0000
28476745,546302,2013-04-19 00:00:26 +0000
28496717,546302,2013-04-20 00:00:35 +0000
28521382,546302,2013-04-21 00:00:31 +0000
28545128,546665,2013-04-22 00:00:45 +0000
28573453,520938,2013-04-23 00:00:44 +0000
28599362,520938,2013-04-24 00:01:00 +0000
28619402,552420,2013-04-25 00:00:57 +0000
28652093,563963,2013-04-26 00:00:58 +0000
28682530,624883,2013-04-27 00:00:51 +0000
28714367,659882,2013-04-28 00:00:35 +0000
28738584,669322,2013-04-29 00:00:44 +0000
28771317,737841,2013-04-30 00:00:54 +0000
28802126,742059,2013-05-01 00:00:35 +0000
28818577,742059,2013-05-02 00:01:01 +0000
28833676,736424,2013-05-03 00:00:51 +0000
28848199,715179,2013-05-04 00:00:50 +0000
28869925,707414,2013-05-05 00:00:43 +0000
28889771,760032,2013-05-06 00:00:26 +0000
28905972,659474,2013-05-07 00:00:54 +0000
28924947,636238,2013-05-08 00:00:53 +0000
28946129,619273,2013-05-09 00:00:33 +0000
28965802,606226,2013-05-10 00:00:54 +0000
28985411,606226,2013-05-11 00:00:23 +0000
29012007,628582,2013-05-12 00:00:47 +0000
29035717,581801,2013-05-13 00:00:50 +0000
29053859,673896,2013-05-14 00:00:49 +0000
29074673,673896,2013-05-15 00:00:38 +0000
29098957,662150,2013-05-16 00:00:48 +0000
29131987,674018,2013-05-17 00:00:35 +0000
29164295,674018,2013-05-18 00:00:44 +0000
29199058,674018,2013-05-19 00:00:30 +0000
29237093,674018,2013-05-20 00:00:37 +0000
29271231,674018,2013-05-21 00:00:45 +0000
29306026,674018,2013-05-22 00:39:03 +0000
29342028,674018,2013-05-23 00:00:31 +0000
29370518,674018,2013-05-24 00:00:34 +0000
29398585,632687,2013-05-25 00:00:56 +0000
29433164,632687,2013-05-26 00:00:28 +0000
29466707,534453,2013-05-27 00:00:33 +0000
29501172,643353,2013-05-28 00:00:34 +0000
29535536,643353,2013-05-29 00:01:08 +0000
29570260,706215,2013-05-30 00:00:50 +0000
29606958,710400,2013-05-31 00:00:25 +0000
29645463,710400,2013-06-01 00:00:31 +0000
29672154,710400,2013-06-02 00:00:40 +0000
29699331,693489,2013-06-03 00:00:26 +0000
29728092,688996,2013-06-04 00:01:01 +0000
29765789,690112,2013-06-05 00:00:56 +0000
29805978,690112,2013-06-06 00:00:38 +0000
29838841,649077,2013-06-07 00:00:38 +0000
29874246,591286,2013-06-08 00:00:25 +0000
29904767,602314,2013-06-09 00:00:25 +0000
29935022,602314,2013-06-10 00:00:51 +0000
29969044,596578,2013-06-11 00:00:25 +0000
30007794,646235,2013-06-12 00:00:33 +0000
30049803,646235,2013-06-13 00:00:30 +0000
30087309,662644,2013-06-14 00:00:23 +0000
30119854,662644,2013-06-15 00:00:25 +0000
30151988,668812,2013-06-16 00:00:24 +0000
30182479,766247,2013-06-17 00:00:25 +0000
30214534,766247,2013-06-18 00:00:30 +0000
30246566,742964,2013-06-19 00:00:29 +0000
30286971,742964,2013-06-20 06:31:45 +0000
30309197,777608,2013-06-21 00:00:33 +0000
30342365,698905,2013-06-22 00:04:06 +0000
30371745,644570,2013-06-23 00:00:33 +0000
30399386,577663,2013-06-24 00:00:26 +0000
30431757,595594,2013-06-25 00:00:22 +0000
30470046,595594,2013-06-26 00:00:35 +0000
30507830,595594,2013-06-27 00:00:25 +0000
30540317,576140,2013-06-28 00:00:30 +0000
30574961,595509,2013-06-29 00:00:29 +0000
30601454,595509,2013-06-30 00:00:38 +0000
30637690,699952,2013-07-01 00:00:24 +0000
30676239,699952,2013-07-02 00:01:35 +0000
30715277,681705,2013-07-03 00:01:01 +0000
30750371,723650,2013-07-04 00:01:07 +0000
30789096,761316,2013-07-05 00:01:15 +0000
30827995,724461,2013-07-06 00:01:09 +0000
30866235,910231,2013-07-07 00:01:10 +0000
30900561,947226,2013-07-08 00:01:18 +0000
30934134,965278,2013-07-09 00:01:15 +0000
30963666,1019771,2013-07-10 00:01:14 +0000
30988561,988226,2013-07-11 00:01:16 +0000
31014716,998169,2013-07-12 00:01:32 +0000
31040611,1033293,2013-07-13 00:01:34 +0000
31067203,850057,2013-07-14 00:01:33 +0000
31097097,820667,2013-07-15 00:01:28 +0000
31130430,779540,2013-07-16 00:01:35 +0000
31157626,779540,2013-07-17 00:01:48 +0000
31181026,737925,2013-07-18 00:01:42 +0000
31204335,679731,2013-07-19 00:01:51 +0000
31230911,630297,2013-07-20 00:02:08 +0000
31258799,589675,2013-07-21 00:01:38 +0000
31285547,589675,2013-07-22 00:01:37 +0000
31310895,538117,2013-07-23 00:01:37 +0000
31343291,539558,2013-07-24 00:01:44 +0000
31369673,506276,2013-07-25 00:01:28 +0000
31400797,506276,2013-07-26 00:01:40 +0000
31427931,518443,2013-07-27 00:01:34 +0000
31451519,518443,2013-07-28 00:01:41 +0000
31476063,518443,2013-07-29 00:01:45 +0000
31499853,518443,2013-07-30 00:01:53 +0000
31534347,518443,2013-07-31 00:01:31 +0000
31575045,692783,2013-08-01 00:01:29 +0000
31610674,692783,2013-08-02 00:01:44 +0000
31647886,701080,2013-08-03 00:01:38 +0000
31671628,700247,2013-08-04 00:01:36 +0000
31693412,595959,2013-08-05 00:01:37 +0000
31716787,607671,2013-08-06 00:01:19 +0000
31748047,573506,2013-08-07 00:01:14 +0000
31791705,527858,2013-08-08 00:01:18 +0000
31827001,509666,2013-08-09 00:01:27 +0000
31877516,504183,2013-08-10 00:01:17 +0000
31934430,507387,2013-08-11 00:01:10 +0000
31982403,516795,2013-08-12 00:01:20 +0000
32032512,559986,2013-08-13 00:01:02 +0000
32083663,565999,2013-08-14 00:01:05 +0000
32144798,565999,2013-08-15 00:01:07 +0000
32198619,647010,2013-08-16 00:01:17 +0000
32250576,704919,2013-08-17 00:01:15 +0000
32294983,734835,2013-08-18 00:01:10 +0000
32339800,744641,2013-08-19 00:01:16 +0000
32382388,757405,2013-08-20 00:01:08 +0000
32422415,754084,2013-08-21 00:01:21 +0000
32458246,736687,2013-08-22 00:01:29 +0000
32498301,728207,2013-08-23 00:01:10 +0000
32536188,728207,2013-08-24 00:01:02 +0000
32581315,728207,2013-08-25 00:01:18 +0000
32627602,728207,2013-08-26 00:00:59 +0000
32672917,728207,2013-08-27 00:01:20 +0000
32720251,601242,2013-08-28 00:01:14 +0000
32765210,626949,2013-08-29 00:01:04 +0000
32821211,611686,2013-08-30 00:01:23 +0000
32884198,617529,2013-08-31 00:01:10 +0000
32929176,649834,2013-09-01 00:01:22 +0000
32960793,670785,2013-09-02 00:01:22 +0000
33012401,642259,2013-09-03 00:01:23 +0000
33057611,635524,2013-09-04 00:01:25 +0000
33104806,655018,2013-09-05 00:01:22 +0000
33141483,652034,2013-09-06 00:01:13 +0000
33171622,660636,2013-09-07 00:01:23 +0000
33205519,643970,2013-09-08 00:01:15 +0000
33241542,643970,2013-09-09 00:01:13 +0000
33279980,656243,2013-09-10 00:01:14 +0000
33317959,656243,2013-09-11 00:01:21 +0000
33361481,662234,2013-09-12 00:01:20 +0000
33389722,646319,2013-09-13 00:01:06 +0000
33416448,755816,2013-09-14 00:01:01 +0000
33444392,786843,2013-09-15 00:01:04 +0000
33482920,781151,2013-09-16 00:01:14 +0000
33514583,740324,2013-09-17 00:01:07 +0000
33549306,740324,2013-09-18 00:01:26 +0000
33580607,685660,2013-09-19 00:01:09 +0000
33608322,671764,2013-09-20 00:01:13 +0000
33637703,520074,2013-09-21 00:01:10 +0000
33705736,421464,2013-09-23 00:01:17 +0000
33739635,421464,2013-09-24 00:01:08 +0000
33778420,417069,2013-09-25 00:01:11 +0000
33816594,400261,2013-09-26 00:01:10 +0000
33853615,407720,2013-09-27 00:01:09 +0000
33894186,412464,2013-09-28 00:01:15 +0000
33932207,427712,2013-09-29 00:01:22 +0000
33973548,418763,2013-09-30 00:01:10 +0000
34004214,425793,2013-10-01 00:01:22 +0000
34009742,436215,2013-10-02 00:01:17 +0000
34009512,416282,2013-10-03 00:01:36 +0000
34010584,361244,2013-10-04 00:01:38 +0000
34009971,322168,2013-10-05 00:01:04 +0000
34009993,284556,2013-10-06 00:01:04 +0000
34011101,265741,2013-10-07 00:01:21 +0000
34011869,213411,2013-10-08 00:01:16 +0000
34012388,161537,2013-10-09 00:01:16 +0000
34012361,138617,2013-10-10 00:01:21 +0000
34012680,138683,2013-10-11 00:00:55 +0000
34013069,157816,2013-10-12 00:00:56 +0000
34013881,167654,2013-10-13 00:01:25 +0000
34014510,157773,2013-10-14 00:01:28 +0000
34015381,177551,2013-10-15 00:01:19 +0000
34016537,176296,2013-10-16 00:01:18 +0000
34017585,221402,2013-10-17 00:00:57 +0000
34018150,221402,2013-10-18 00:01:19 +0000
34017918,221402,2013-10-19 00:01:03 +0000
34018067,230309,2013-10-20 00:00:56 +0000
34018175,242386,2013-10-21 00:01:02 +0000
34018361,236395,2013-10-22 00:01:50 +0000
34018616,238924,2013-10-23 00:01:13 +0000
