likes,talking_about_count,created_at
1064038,5661,2013-06-17 00:00:47 +0000
1065175,5661,2013-06-18 00:00:50 +0000
1065421,34223,2013-06-19 00:00:49 +0000
1065846,34223,2013-06-20 06:32:06 +0000
1066076,64171,2013-06-21 00:00:55 +0000
1066682,65394,2013-06-22 00:06:27 +0000
1067410,65522,2013-06-23 00:00:55 +0000
1068263,57966,2013-06-24 00:00:48 +0000
1068962,37724,2013-06-25 00:00:43 +0000
1069578,37724,2013-06-26 00:00:57 +0000
1070190,37724,2013-06-27 00:00:47 +0000
1070773,7349,2013-06-28 00:00:55 +0000
1071125,6292,2013-06-29 00:00:51 +0000
1071469,6292,2013-06-30 00:01:04 +0000
1071799,7010,2013-07-01 00:00:47 +0000
1072135,6543,2013-07-02 00:01:13 +0000
1072474,6035,2013-07-03 00:00:41 +0000
1072823,6035,2013-07-04 00:00:46 +0000
1073111,5192,2013-07-05 00:00:54 +0000
1073434,4655,2013-07-06 00:00:48 +0000
1073696,3953,2013-07-07 00:00:50 +0000
1074022,3979,2013-07-08 00:00:56 +0000
1074313,3937,2013-07-09 00:00:53 +0000
1074538,3928,2013-07-10 00:00:52 +0000
1074801,4517,2013-07-11 00:00:53 +0000
1075107,4373,2013-07-12 00:01:09 +0000
1075417,4475,2013-07-13 00:01:05 +0000
1075703,4414,2013-07-14 00:01:05 +0000
1075968,4261,2013-07-15 00:00:58 +0000
1076207,4237,2013-07-16 00:01:08 +0000
1076442,4237,2013-07-17 00:01:18 +0000
1076673,3509,2013-07-18 00:01:10 +0000
1076951,4110,2013-07-19 00:01:20 +0000
1077221,3989,2013-07-20 00:01:16 +0000
1077495,3862,2013-07-21 00:01:08 +0000
1077731,3862,2013-07-22 00:01:06 +0000
1078046,3954,2013-07-23 00:01:08 +0000
1078329,3926,2013-07-24 00:01:11 +0000
1078698,3960,2013-07-25 00:00:57 +0000
1079014,3960,2013-07-26 00:01:09 +0000
1079281,5012,2013-07-27 00:01:05 +0000
1079511,5012,2013-07-28 00:01:10 +0000
1079759,5012,2013-07-29 00:01:12 +0000
1080042,5012,2013-07-30 00:01:20 +0000
1080224,5012,2013-07-31 00:00:59 +0000
1080435,4420,2013-08-01 00:01:00 +0000
1080703,4420,2013-08-02 00:01:14 +0000
1081210,3844,2013-08-03 00:01:07 +0000
1081636,3245,2013-08-04 00:01:05 +0000
1081993,3588,2013-08-05 00:01:07 +0000
1082236,3554,2013-08-06 00:00:54 +0000
1082447,3608,2013-08-07 00:00:50 +0000
1082732,3553,2013-08-08 00:00:53 +0000
1082868,3471,2013-08-09 00:01:00 +0000
1083057,3618,2013-08-10 00:00:52 +0000
1083184,3414,2013-08-11 00:00:46 +0000
1083328,3050,2013-08-12 00:00:56 +0000
1083456,2745,2013-08-13 00:00:42 +0000
1083669,2543,2013-08-14 00:00:45 +0000
1084013,2543,2013-08-15 00:00:46 +0000
1084300,2940,2013-08-16 00:00:53 +0000
1084563,2961,2013-08-17 00:00:55 +0000
1084816,2994,2013-08-18 00:00:50 +0000
1085034,3010,2013-08-19 00:00:56 +0000
1085397,3145,2013-08-20 00:00:49 +0000
1085702,3260,2013-08-21 00:01:01 +0000
1086015,2997,2013-08-22 00:01:09 +0000
1086385,2939,2013-08-23 00:00:50 +0000
1086691,2939,2013-08-24 00:00:42 +0000
1086962,2939,2013-08-25 00:00:58 +0000
1087206,2939,2013-08-26 00:00:39 +0000
1087479,2939,2013-08-27 00:01:00 +0000
1087797,3096,2013-08-28 00:00:54 +0000
1088185,3120,2013-08-29 00:00:44 +0000
1088556,3168,2013-08-30 00:01:03 +0000
1088875,3231,2013-08-31 00:00:49 +0000
1089097,3459,2013-09-01 00:01:01 +0000
1089402,3515,2013-09-02 00:01:02 +0000
1089665,3521,2013-09-03 00:01:03 +0000
1089973,3578,2013-09-04 00:01:05 +0000
1090293,3675,2013-09-05 00:01:01 +0000
1090538,3900,2013-09-06 00:00:53 +0000
1091032,3927,2013-09-07 00:01:02 +0000
1091410,3548,2013-09-08 00:00:55 +0000
1091801,3548,2013-09-09 00:00:52 +0000
1092191,3766,2013-09-10 00:00:52 +0000
1092604,3766,2013-09-11 00:00:57 +0000
1092970,3824,2013-09-12 00:01:00 +0000
1093451,3743,2013-09-13 00:00:46 +0000
1094041,3721,2013-09-14 00:00:39 +0000
1094628,3941,2013-09-15 00:00:44 +0000
1095244,4385,2013-09-16 00:00:54 +0000
1095896,4668,2013-09-17 00:00:46 +0000
1096526,4668,2013-09-18 00:01:05 +0000
1096983,5271,2013-09-19 00:00:49 +0000
1097372,5622,2013-09-20 00:00:52 +0000
1097886,5713,2013-09-21 00:00:50 +0000
1098907,5228,2013-09-23 00:00:58 +0000
1099505,5127,2013-09-24 00:00:49 +0000
1100239,4810,2013-09-25 00:00:51 +0000
1100784,4861,2013-09-26 00:00:50 +0000
1101361,4743,2013-09-27 00:00:49 +0000
1101744,4778,2013-09-28 00:00:56 +0000
1102147,4811,2013-09-29 00:01:37 +0000
1102481,4676,2013-09-30 00:01:25 +0000
1102803,4508,2013-10-01 00:01:37 +0000
1103122,4305,2013-10-02 00:01:33 +0000
1103459,3886,2013-10-03 00:01:52 +0000
1103875,3654,2013-10-04 00:01:53 +0000
1104322,3536,2013-10-05 00:01:18 +0000
1104747,3409,2013-10-06 00:01:19 +0000
1105203,3551,2013-10-07 00:01:36 +0000
1105637,3593,2013-10-08 00:01:31 +0000
1106077,3958,2013-10-09 00:01:31 +0000
1106545,4538,2013-10-10 00:01:37 +0000
1106988,4679,2013-10-11 00:01:10 +0000
1107388,4917,2013-10-12 00:01:13 +0000
1107718,5107,2013-10-13 00:01:40 +0000
1108057,4991,2013-10-14 00:01:43 +0000
1108355,4905,2013-10-15 00:01:33 +0000
1108656,4606,2013-10-16 00:01:34 +0000
1109179,4071,2013-10-17 00:01:13 +0000
1109571,4071,2013-10-18 00:01:34 +0000
1109903,4409,2013-10-19 00:01:19 +0000
1110177,4269,2013-10-20 00:01:11 +0000
1110491,4177,2013-10-21 00:01:17 +0000
1110813,4174,2013-10-22 00:02:06 +0000
1111182,4160,2013-10-23 00:01:28 +0000
1111677,4129,2013-10-24 00:01:16 +0000
1112130,5636,2013-10-25 00:01:55 +0000
1112477,5998,2013-10-26 00:01:41 +0000
1112768,6069,2013-10-27 00:01:53 +0000
1113030,6078,2013-10-28 00:01:21 +0000
1113756,6511,2013-10-30 00:01:19 +0000
1114948,6530,2013-10-31 00:01:21 +0000
1117099,4496,2013-11-01 00:01:48 +0000
1117497,4496,2013-11-02 00:01:15 +0000
1117773,13076,2013-11-03 00:01:11 +0000
1118106,13186,2013-11-04 00:01:26 +0000
1118457,12672,2013-11-05 00:01:31 +0000
1118885,12742,2013-11-06 00:01:35 +0000
