likes,talking_about_count,created_at
672537,4102,2014-01-09 00:01:02 +0000
672669,4102,2014-01-10 00:00:54 +0000
672801,4006,2014-01-11 00:01:02 +0000
672920,4301,2014-01-12 00:01:14 +0000
673018,2802,2014-01-13 00:01:11 +0000
673120,2611,2014-01-14 00:01:12 +0000
673232,2593,2014-01-15 00:01:01 +0000
673318,2563,2014-01-16 00:01:06 +0000
673415,2617,2014-01-17 00:00:59 +0000
673546,2212,2014-01-18 00:01:16 +0000
673651,2212,2014-01-19 00:01:01 +0000
673752,2212,2014-01-20 00:00:59 +0000
673825,2212,2014-01-21 00:00:58 +0000
673911,2212,2014-01-22 00:01:02 +0000
674006,2228,2014-01-23 00:01:02 +0000
674121,2071,2014-01-24 00:00:58 +0000
674199,2071,2014-01-25 00:01:53 +0000
674291,2071,2014-01-26 00:01:10 +0000
674376,2070,2014-01-27 00:01:08 +0000
674462,2070,2014-01-28 00:01:00 +0000
674522,2070,2014-01-29 00:01:05 +0000
674603,2070,2014-01-30 00:00:56 +0000
674652,3452,2014-01-31 00:01:01 +0000
674725,3452,2014-02-01 00:01:10 +0000
674775,3452,2014-02-02 00:00:53 +0000
674804,3452,2014-02-03 00:00:52 +0000
674866,1927,2014-02-04 00:01:07 +0000
674946,1927,2014-02-05 01:17:40 +0000
675001,1927,2014-02-06 00:01:26 +0000
675097,1927,2014-02-07 00:01:09 +0000
676700,1659,2014-02-08 00:01:14 +0000
679417,1706,2014-02-09 00:01:04 +0000
681974,2177,2014-02-10 00:01:11 +0000
684676,5104,2014-02-11 00:00:50 +0000
688242,8456,2014-02-12 00:00:54 +0000
692409,8456,2014-02-13 00:00:55 +0000
696318,8456,2014-02-14 00:01:04 +0000
699601,11150,2014-02-15 00:01:11 +0000
701013,25301,2014-02-16 00:00:52 +0000
703072,25301,2014-02-17 00:01:05 +0000
705328,24137,2014-02-18 00:00:55 +0000
707875,22756,2014-02-19 00:00:55 +0000
710426,22343,2014-02-20 00:01:07 +0000
713991,20240,2014-02-21 00:01:09 +0000
717081,20240,2014-02-22 00:01:10 +0000
719373,18235,2014-02-23 00:01:14 +0000
723250,18235,2014-02-24 00:01:05 +0000
725948,18235,2014-02-25 00:01:11 +0000
730848,18235,2014-02-26 00:01:15 +0000
735694,19613,2014-02-27 00:01:00 +0000
735843,21272,2014-02-28 00:01:08 +0000
735952,28214,2014-03-01 00:01:17 +0000
736050,21517,2014-03-02 00:01:08 +0000
736158,19590,2014-03-03 00:01:04 +0000
736281,13896,2014-03-04 00:00:48 +0000
736379,13896,2014-03-05 00:01:08 +0000
736485,13896,2014-03-06 00:00:54 +0000
736589,2360,2014-03-07 00:01:07 +0000
736689,2055,2014-03-08 00:01:09 +0000
736722,1947,2014-03-09 00:01:03 +0000
736773,1903,2014-03-10 00:00:46 +0000
736813,1864,2014-03-11 00:00:45 +0000
736867,1791,2014-03-12 00:01:15 +0000
736910,1616,2014-03-13 00:00:50 +0000
736955,1424,2014-03-14 00:01:02 +0000
736996,1408,2014-03-15 00:01:05 +0000
737050,1340,2014-03-16 00:00:50 +0000
737108,1340,2014-03-17 00:00:52 +0000
